Heart Rate,Skin Temperature,Blink Rate,Time of Day,Mood,Score
85.44475298483682,37.0270965849936,16.22091853810894,Morning,Happy,83.59491109115683
,37.854964564600266,33.247486824296196,Afternoon,Stressed,93.5905585319816
77.70102168273152,37.11248290528814,24.994688933077835,Morning,Stressed,13.696512380929482
84.65640059558099,36.44502244620026,,Morning,Happy,48.82411294334305
74.97811964270657,,11.959895977226028,Afternoon,Relaxed,25.88887419705045
71.59859642167586,36.748764182247875,14.010478270174955,Afternoon,Relaxed,75.45233074255646
71.37541083743484,36.62692890330128,22.298546652571353,Morning,Happy,72.16296360047
74.142968065325,36.24545614083177,12.229243018399979,Evening,Sad,14.088512057039871
70.28705372286021,36.58068905423699,11.231612116168652,Night,Relaxed,87.70272712616372
61.41257406959459,36.03964101640079,11.774752341474429,Evening,Sad,18.097306397800228
76.71430381269636,36.16421800542575,16.021387339450968,Afternoon,Relaxed,79.72590256481075
95.09880609829763,,33.04114447653656,Night,Stressed,45.69803596280049
96.13869400309684,36.80554591448545,31.703270682060708,Night,Stressed,32.82722935581512
68.33338084848697,36.5731916414827,16.99363062765965,Night,Relaxed,15.823926267421351
66.55438146086811,36.010617651329554,,Afternoon,Relaxed,16.76142561466294
80.1050192081638,36.69171015025427,17.760660210747712,Evening,Happy,66.18905547009003
73.05304368749937,36.13612251726496,14.614953972789367,Morning,Relaxed,55.043038794712054
106.46879199251899,38.10297800895227,39.03258105331005,Night,Stressed,12.208542165123271
80.40937069693162,37.111261983277366,17.138449795763904,Morning,Happy,11.26978604383252
81.50773671166806,36.79760820760501,19.224596880128033,Evening,Happy,7.231057477279146
85.41525621587638,,17.496921151619112,Afternoon,Happy,74.37673473735441
92.91045844775986,37.75318348876313,23.74651968505887,Afternoon,Stressed,71.18820852292892
65.72980804856576,36.2226248909608,12.288186095214957,Afternoon,Sad,5.843099085457515
70.06215542699553,36.64092271448826,19.436430782278986,Night,Happy,56.027007559697296
113.64625056823078,38.01432718972794,25.798042318972797,Morning,Stressed,8.46761552426899
71.05281169198705,37.17326755398082,15.431381252858031,Night,Relaxed,90.37457706089417
62.6958183570724,36.498613493328946,17.202542380605408,Afternoon,Relaxed,90.71174191801325
74.93584439832789,,19.930023019006075,Morning,Happy,69.823298981313
90.3085096997419,36.60652713433008,28.532972420789775,Morning,Stressed,92.618892143945
63.74166789554583,36.64663799465799,17.95366587289252,Night,Relaxed,81.14530304136906
79.05703251175112,36.80633047187183,13.778679093737505,Night,Relaxed,82.85385759270494
,35.75054941711317,12.972255380174632,Afternoon,Sad,56.97078505699332
66.17068773556647,36.062973626892564,13.230060387544638,Afternoon,Sad,30.60591982161759
77.3511989811648,36.86419397322027,21.968644796953168,Morning,Happy,21.779911511642158
102.6527643836476,37.32061703195242,43.225183952075795,Morning,Stressed,32.72000220389292
73.81092250586576,36.85942542823035,21.29439187940548,Evening,Happy,62.8495430089062
84.11030079997245,36.46108794360271,21.21579301943308,Night,Happy,17.265653583239892
80.43523534119086,37.08654269615037,23.159144291461423,Night,Happy,25.864023663732162
80.65370288643045,36.72627708077422,20.848331892803834,Morning,Happy,46.80608627954644
69.57329727222272,36.3108370712786,16.973808878259227,Night,Relaxed,23.305009852461556
85.91349704258562,38.41384049147485,36.684602187823565,Morning,Stressed,58.86436697160617
78.1254316981083,36.45439107197411,11.366883295474976,Night,Sad,92.31760284563299
108.54019142371523,37.064871888241385,35.02188317381566,Night,Stressed,74.80893657031264
,36.39486635472913,12.843328754491129,Evening,Relaxed,66.64266141489131
67.27546368454823,36.378062221823654,13.410730420456902,Morning,Sad,58.27214759837788
72.38073055360033,35.82991170733403,7.670571499379179,Morning,Sad,48.79479092570649
66.61245357836408,35.769394105778986,14.489376092730193,Morning,Sad,18.656385963465972
84.57701058851038,36.81057906559152,23.101000985628154,Afternoon,Happy,89.47104554268655
100.1999907579781,37.488711029452794,24.336681232201762,Morning,Stressed,24.853600201283633
69.27230313397347,35.87831250263638,11.06363441738191,Morning,Sad,9.130887757816076
63.464525576444494,36.332716214379474,12.602088952548904,Night,Sad,75.00151792286952
,37.67217788464398,25.420376363687865,Night,Stressed,17.56155343311664
116.90934825012891,36.365065518821915,49.493591948570895,Afternoon,Relaxed,37.189599954117604
71.7403375918651,36.38193413802526,15.945734779712563,Night,Relaxed,2.8284928290979727
65.27638619371677,36.56702709267404,18.19183033868419,Afternoon,Relaxed,13.706794254044807
73.22632838164294,36.68301763026686,,Night,Relaxed,17.320363075991207
82.57523843153024,,21.13953456046441,Afternoon,Happy,5.441012775017795
69.68802641365977,36.47878505726597,16.42390036204252,Afternoon,Relaxed,65.66569566228452
92.81345588504095,37.11990527551896,27.06517156453839,Morning,Stressed,83.70077958031172
64.3057174312755,35.69892620077196,12.353367612012285,Afternoon,Relaxed,37.3315406365941
65.13061215769864,35.87134711931087,12.576252473455408,Evening,Sad,87.45764767182007
81.21843605745956,36.83426829459861,19.925555526980318,Night,Happy,21.33465745601265
60.94393393072226,36.06272076903536,13.242437093878095,Night,Sad,32.53904235612395
70.93522055859488,,10.414611435627844,Evening,Sad,15.07369930311684
97.96184804731014,36.39679057580813,,Evening,Stressed,62.05591954189986
68.62969171167379,35.77610219357724,13.218851824393912,Night,Relaxed,41.986959087030684
56.29509071315813,35.88670474159963,10.6167648603622,Afternoon,Sad,61.32833468418987
81.62083176244221,36.984780682083276,19.064597597376217,Night,Happy,76.16749053941835
59.703072280954295,36.02575211901795,12.359436906196898,Afternoon,Sad,54.570301603294844
70.83401928465297,36.208771800979235,15.208617326679326,Night,Relaxed,62.76303549017879
73.44105188560478,36.617066235295546,14.723467500052783,Night,Relaxed,93.52503143943329
74.95345133004045,36.23379631174868,14.189315042918137,Afternoon,Relaxed,29.90643096088431
69.87428706671196,36.783324598726864,23.0067966035343,Afternoon,Happy,35.916393863395314
125.61946965406219,,35.67147396944106,Night,Stressed,71.77033617093369
69.21524741659013,36.098538003348686,15.006716252772907,Afternoon,Relaxed,61.13055170553867
60.62487296171878,35.74138503557865,13.715549213990323,Afternoon,Sad,17.853290453971482
68.6744675173717,,11.864244455854047,Morning,Sad,37.614731001049016
61.55385464891572,36.017865890494086,12.073749608372692,Morning,Sad,46.783801312471496
116.90934825012891,37.20669135764148,49.493591948570895,Night,Happy,41.93898379683893
116.90934825012891,37.07720810576207,49.493591948570895,Morning,Happy,17.827480832204078
73.69558022832477,36.64663529707064,22.798710873172006,Evening,Happy,92.44300917842622
72.6523969869607,36.45239794835622,14.041279325127489,Morning,Relaxed,76.23187616939758
63.55413027664581,36.577229022817406,14.23237855225266,Afternoon,Relaxed,48.13558321078523
59.63266161130274,35.93323744922568,13.194549775113165,Afternoon,Sad,68.00610283068366
66.51890154745253,35.370631367607395,9.588475743088923,Morning,Sad,89.72826721355219
79.702373219691,37.046951175188575,20.3951992093848,Afternoon,Happy,13.61741423615712
112.02696488347937,37.611874159787156,29.809299572791755,Morning,Stressed,25.03730507069777
66.69432578525871,35.69110959530164,13.32399113412661,Afternoon,Sad,54.2701247256645
77.81718895210125,36.77299873463637,14.875172067020026,Night,Relaxed,79.90103713523587
75.95753198553406,36.440636632223345,19.930630225226437,Night,Happy,3.625489544152738
72.82818357653628,36.359060991612154,14.000115340915322,Afternoon,Relaxed,98.40181501963605
72.93381153256433,36.54826531489753,18.863911498749584,Morning,Relaxed,45.49066028823972
75.88889802216784,37.13099056460495,19.85679748117187,Night,Happy,35.9231140621723
107.23853198573728,37.39684259819033,34.26297901647551,Afternoon,Stressed,29.272443783977188
59.12755058753431,35.723246180886875,11.279935770690278,Morning,Sad,17.435670765087163
79.45619925771571,37.09480729518365,21.74013546137751,Afternoon,Happy,79.15739089300278
94.33856715126333,37.457195955264375,30.632616025090275,Evening,Stressed,95.54141647460965
,36.821995390156516,24.15052174525053,Evening,Happy,41.36447548453982
84.91944522888052,36.96096892501814,34.59851657042151,Afternoon,Stressed,95.24206947534563
87.92706619364039,38.14329868469881,31.629204260739623,Afternoon,Stressed,82.37976154350342
68.56135744752939,35.94932976590777,13.345772432634902,Evening,Sad,48.10511274763183
77.73872491765528,36.7044408156228,15.1277110241371,Afternoon,Relaxed,67.40261791261327
58.34385103642965,35.65839961845872,8.607641864608825,Morning,Sad,43.4984179170463
97.82187407430428,37.76259519516886,38.89327563269124,Afternoon,Stressed,55.87234082125524
64.9869916619549,36.39905492589187,12.937211592999184,Evening,Sad,5.804633701850381
76.56291576402214,36.76265708215358,14.47911290028705,Evening,Relaxed,69.62634753005331
68.65471052568135,36.472622734300515,15.390980225234884,Afternoon,Relaxed,5.282464448413671
65.97210691279234,36.38896574153183,15.934488206065337,Night,Relaxed,81.70849469196494
,36.354231552762386,,Evening,Relaxed,82.49469294605575
83.12059908526078,36.37746161109093,23.00151958126862,Morning,Happy,23.70772875562146
85.16232630275573,36.81671747368661,18.706126444588854,Morning,Happy,32.36627810358003
76.34816684141431,37.36303874376742,21.571600317301666,Evening,Happy,48.13103785582933
75.36534764210958,36.303542998440264,22.63478813126865,Night,Happy,59.66629069324815
74.10367194287711,36.10710893776744,10.564263996981033,Night,Relaxed,28.735366174199672
81.04431797502377,36.46260737244864,21.66784430909781,Evening,Happy,59.2486404631925
71.96258382719387,36.50673342656043,22.13334937917831,Morning,Happy,29.778707322929886
116.90934825012891,36.2033831354858,49.493591948570895,Afternoon,Sad,5.549072107106068
78.77305941998564,37.232470586197365,19.107132770898943,Evening,Happy,0.25275498319089484
71.64558350863345,36.3997542855637,18.575605518925997,Evening,Relaxed,10.11510579184286
70.52667773854155,36.57669431115513,11.071099908927588,Evening,Relaxed,79.22507001640182
83.75966516343387,37.25693722318089,24.020409077532697,Morning,Happy,96.14313123833371
81.78507742982524,,19.65474540011836,Morning,Happy,42.696619928121926
83.95515973521523,36.9616730131054,19.646105545011903,Afternoon,Happy,51.268395344994275
61.58834685071253,35.94760864445702,8.167665640668243,Afternoon,Sad,14.684816907342613
81.28775195361382,36.861039090760165,18.895553911438057,Evening,Happy,55.1031352680157
65.30014502876006,36.109063782206206,12.764509878289838,Morning,Sad,14.465490200697683
,36.44061027331084,13.345628074934766,Evening,Relaxed,61.12143311988301
72.24668284466934,36.653862384870585,25.053864851747242,Evening,Happy,93.32586675808538
66.75773979412945,35.85327156422433,11.378491056438401,Evening,Sad,19.56985393030396
62.26869914484551,35.86227268093362,14.298846872002544,Morning,Sad,76.4563718057102
78.42365377679828,36.54317485222734,19.820528611425548,Morning,Happy,2.3502422818324042
80.29091242812402,37.926089442404006,24.10779826569977,Night,Stressed,37.5497241321621
72.46896181742552,36.08627228207611,16.853250534261853,Afternoon,Relaxed,11.074850783050906
81.48492336616593,36.57102225303724,18.366128658025527,Evening,Happy,35.24754415956994
89.00633506159681,38.080349501798594,,Evening,Stressed,17.353691963888352
64.8494226644995,,9.384851232217997,Afternoon,Sad,37.33049901228874
78.0394592343392,36.62725452780659,20.33290441642611,Night,Happy,41.75228061075303
63.079839110599295,35.848550830546515,11.914592410553434,Afternoon,Sad,30.05911227809184
85.50575673274236,,36.89581294098749,Night,Stressed,65.66219494731291
72.43373567899887,36.36663699071192,8.749928061506184,Night,Sad,91.88520512589096
65.87009278310302,36.29773824944836,13.646457756693646,Night,Sad,40.059537410527234
79.24107452482208,36.63594231762788,17.548468673995316,Morning,Happy,19.234315647502143
65.08671041967644,36.48564454600126,15.662054835389524,Afternoon,Relaxed,27.072275819598335
110.13009266003989,36.98595179608903,26.570009791402892,Evening,Stressed,85.4000823496369
69.36153669900715,36.74084121746397,20.704907312495905,Morning,Relaxed,57.16397232701479
68.66172527210823,35.859425120427,14.245727907467614,Evening,Sad,45.501103230695726
74.61127611035347,37.06088177603169,15.152241346742088,Afternoon,Happy,14.96367215089267
108.69254797421875,37.857159467936825,42.84953517737667,Night,Stressed,44.9727308323782
83.79484610246634,36.82146987116582,22.880234430898945,Evening,Happy,27.849200335738665
82.48357076505616,36.56979573113358,18.153533507778192,Afternoon,Happy,94.31631278533492
72.61450755194787,36.745641132721175,14.688579956596989,Night,Relaxed,88.40701094157313
78.45393812074393,36.71917794966663,19.042502756673045,Night,Happy,8.3902541828198
66.96955986618076,35.9957405926766,16.84481107757988,Afternoon,Sad,51.66534892612429
84.78025889609204,37.142489065984876,30.65510381039349,Afternoon,Stressed,22.505834551467206
70.61878699738129,36.6863704857722,10.906691783273422,Morning,Relaxed,41.07770895242906
70.41792450371149,36.02093376404964,14.677243468780901,Evening,Sad,87.68479982514565
85.8158187607748,36.783711540044656,19.951290815478036,Night,Happy,52.751451988854484
,37.71167097430429,34.799783372168726,Morning,Stressed,33.42152933707598
64.81733325040695,35.878061333631194,14.72959761948467,Morning,Sad,20.788835410499708
78.49448152205356,37.153789155219144,17.44650284835938,Morning,Happy,80.03248594064893
81.78556285755873,36.76789089201363,18.162696107031604,Morning,Happy,62.451801536434715
76.35432640517773,36.499332076184466,9.881374757764515,Night,Sad,46.80654604262312
93.3353087176477,37.670476345110814,27.22972353293608,Morning,Stressed,21.748435386297803
90.66516687328134,,19.033627075401252,Night,Happy,33.424637415713136
,36.056786368270664,13.352620119995159,Morning,Sad,95.98434267385186
100.05404273430997,37.54559413692189,34.227630499426056,Afternoon,Stressed,52.00899376058344
61.53669221084949,36.38422033756812,15.684958089134422,Evening,Sad,40.069928124325294
81.71809144784231,37.0914712852863,20.05663675226092,Evening,Happy,52.14220423483239
61.18879268935209,36.05447605378464,14.895722872153488,Afternoon,Sad,77.89885058996087
64.90841570278575,36.63310631034612,17.846711234638175,Morning,Sad,34.010893650286874
69.67154872960616,35.70987952695838,11.674240845081117,Afternoon,Sad,17.870612093260885
73.31713565370355,36.60065786768742,13.315428428355805,Evening,Relaxed,58.49361183390478
104.26605508044408,37.406598304369496,36.01238873826504,Morning,Stressed,66.52041034810672
81.53649760438304,36.69719372177589,16.8472156860315,Night,Happy,71.27180029585496
84.01449159193605,37.66803558396283,31.585734923552376,Morning,Stressed,88.19875907661296
,35.72130601370321,15.404110308031852,Evening,Sad,37.11741206891131
88.87305354122391,37.162259411480036,16.86467321595917,Afternoon,Stressed,7.53548962288918
80.55461294854933,36.321671702361684,16.859550560219088,Night,Happy,95.83485836309423
70.08752528228527,36.61411731616937,11.523016198428014,Night,Relaxed,43.50119274374752
68.75852486567481,36.430062123312126,12.212583627072544,Night,Relaxed,62.325750967313134
63.655593364712146,36.01256559218082,14.61696578308322,Afternoon,Relaxed,66.63053231282923
59.03201544839502,36.10601785127907,12.865953365455463,Afternoon,Sad,54.65137087012035
75.1265916488634,36.814219601394925,19.384443530094,Afternoon,Happy,20.52575297362701
83.277395471085,36.68369862715634,28.98136435979201,Afternoon,Stressed,75.51430501161414
70.4513725317213,36.22387791223998,,Night,Sad,80.37519743040816
79.4686794663117,37.64356667706149,28.11328961526095,Morning,Stressed,55.29755860174398
63.331374651290574,36.05510243965104,18.734143730455227,Evening,Relaxed,48.856116058484155
104.33232448315634,38.07678171432993,31.274983753372993,Afternoon,Stressed,11.393818312798532
90.71972044662662,37.24881329344675,19.992794921818863,Night,Happy,8.395166149978383
66.33641042480112,36.3789580820021,18.294459083210214,Evening,Relaxed,33.956484556352876
68.35873645538646,36.03772535176063,7.584872549419468,Afternoon,Sad,31.084615551739326
76.74199826197092,36.26638392532871,19.90457728771604,Evening,Happy,95.36564509632713
119.10048649407133,37.626294963689546,36.707159876868516,Afternoon,Stressed,78.36227424434298
84.06754818000319,37.013287990461045,16.5205724424438,Evening,Happy,65.99242952590599
98.80381448216312,36.98136712951864,39.516463438635796,Night,Stressed,51.7648089017605
99.84878681532132,37.35197694983938,37.03390427894019,Night,Stressed,16.736753072665135
78.28642741736616,,18.725225745386965,Morning,Happy,97.84566721842839
67.21403190510458,35.91854265735259,11.697173539779433,Morning,Sad,37.504069824021
80.45880388267751,,19.159626365808286,Afternoon,Happy,10.692560244724481
62.363570278798896,35.53848900030957,,Night,Sad,49.37988957157461
67.12664530238297,35.88588718373412,15.982505203287044,Morning,Sad,87.39980116130832
63.05291061253481,36.16774778667096,13.271459072314617,Evening,Sad,88.72910017773295
80.4853877467402,36.73370912014003,19.901072580695136,Night,Happy,1.0965916056447256
97.88653930807484,37.89003514869553,31.698619296873783,Afternoon,Stressed,88.62957447513998
69.6362873087053,,,Afternoon,Relaxed,27.14842174998585
80.7119091046795,37.368955581655925,11.805731533956967,Afternoon,Relaxed,3.8972363968423074
95.57290354453016,36.627834640360874,24.41110579881515,Morning,Stressed,84.77902703628743
105.4451398624346,37.14671971058326,43.16768970015802,Night,Stressed,86.38667559882083
74.52460511314472,36.77683552885126,15.661416962318047,Afternoon,Relaxed,59.623107984235006
54.33433482464745,36.3607881903143,13.48549992357385,Night,Sad,57.44337572963584
70.58357014366743,36.58946008342947,11.47610496912728,Night,Relaxed,81.31202726214194
86.63893004120399,38.58200368695618,30.076135103087246,Morning,Stressed,78.63095527102799
69.38539384675293,35.91539432077109,12.711585949855325,Afternoon,Sad,89.0105473442704
82.7354869058502,36.94681236836837,21.087200309188866,Evening,Happy,55.27474475967035
77.65262807032524,36.64227349349577,18.283284439637573,Morning,Happy,96.76470927328087
74.57123855511024,36.34565416899277,12.60002071591489,Morning,Relaxed,99.61468309333384
97.17997410666138,36.73972934131505,37.451897350964906,Morning,Stressed,11.65446099986326
80.86590462925591,36.69454595478761,23.69327399209533,Night,Happy,84.9543759554122
71.16296438780472,36.39686295876792,15.363140849642052,Night,Relaxed,49.982225774858904
68.4692788150396,35.97641470843755,15.268269986977737,Evening,Sad,38.75663382998321
75.8686918673412,36.18849207764135,12.94674500805192,Night,Sad,61.3072309882715
85.677828200903,36.66219173013793,22.658305060264862,Evening,Happy,5.596555726200703
66.90127447955128,36.48223594343331,19.108994957198455,Afternoon,Happy,50.64611187670799
77.67135123214871,36.90252679273315,20.244019629290722,Morning,Happy,87.08905700266666
76.15213640983725,37.79936950799657,35.239255657325785,Evening,Stressed,21.34615161389688
95.74776267921969,37.184890723401196,31.41001312508428,Morning,Stressed,42.63898947694251
75.51372814257084,36.41587119425111,19.301484591363142,Afternoon,Happy,93.94808877148755
67.59540745361608,36.38304031286196,19.136166680100203,Morning,Relaxed,42.85638378056973
93.82125935418405,37.56475022550405,27.28858831118668,Evening,Stressed,35.836763233239836
,35.82576666344881,16.556666058323266,Afternoon,Sad,44.05366481233782
98.10591258872702,36.56722744946094,28.206481134755407,Afternoon,Stressed,51.945276651755634
81.46536236649341,36.52870501246868,20.382198136039808,Morning,Happy,63.199134413146886
68.9606103319875,36.9439959239542,11.955231925024972,Evening,Relaxed,80.06928009167311
,36.40393003789381,23.54160127127102,Evening,Happy,45.210220576431425
109.29117018551031,37.349772565591124,41.10341898291557,Afternoon,Stressed,81.74809350901403
67.80948048594085,36.382772476080646,14.468119730430276,Morning,Relaxed,53.372066135208065
103.63791824569662,37.95081168802968,31.000074255858742,Afternoon,Stressed,33.84805103679776
90.07856484803997,37.57593880480697,28.949165461040494,Afternoon,Stressed,65.79508281194141
70.62119936592975,36.364774367250455,17.56828756269002,Night,Relaxed,71.77222547434914
60.54433495699257,35.841516307979404,11.059182214937158,Morning,Sad,55.80489756294875
81.29941397124212,37.02541613701153,22.764317982075056,Night,Happy,5.661497313472341
71.08718274052934,36.180003160082656,13.242372519156152,Night,Relaxed,16.98828751608249
83.40976485647482,37.14779894100927,17.41063704855819,Afternoon,Happy,28.52977208902282
100.38798158769262,37.54174056275993,35.20094282396376,Afternoon,Stressed,28.26256059514931
64.45981150105375,36.15114552553205,10.148361633704841,Afternoon,Sad,67.34208002468705
79.86743062275391,36.60602813472724,16.968511770005534,Evening,Happy,1.8348661673632582
83.96817242691768,37.24636429470309,23.030844780935386,Evening,Stressed,75.56817770495199
106.08337686637151,36.38183548584293,26.218382876857127,Morning,Stressed,26.534247480693317
68.05404916877387,,11.629141064693853,Morning,Sad,31.00218462161024
94.55256819237403,38.01832341470963,36.45130564523032,Evening,Stressed,52.79098279439243
61.51530127459714,35.76990401695928,13.910550952474898,Morning,Sad,21.592560093895752
78.50496324767066,36.50428218609933,18.954279945693465,Afternoon,Happy,88.44713135755275
,35.754414996118626,12.612028796035792,Night,Sad,8.536877932656529
116.90934825012891,38.54038295201959,49.493591948570895,Evening,Stressed,44.43823623010649
81.65631715701782,37.015262676738786,,Morning,Happy,84.942226945489
97.49178671713898,37.171522411800794,27.17509044483962,Evening,Stressed,61.58438944212358
87.84951817033375,37.95898383533318,35.91282863530436,Night,Stressed,29.232951584263343
71.28966393084451,37.0833781980791,17.481480935595634,Afternoon,Relaxed,42.07602077764607
65.3279692284159,35.66559439162201,10.15294921646254,Evening,Sad,70.66943803425147
87.97271984087361,,32.009594775869616,Evening,Stressed,97.32607433638994
90.75551296857519,38.38332774464572,36.265444586510384,Night,Stressed,89.31387183794335
90.08438841401916,37.771414175635336,27.139029648532784,Afternoon,Stressed,34.24328083823768
83.95588722488415,38.14325155953597,23.158655306371855,Afternoon,Stressed,99.81978792878576
82.64656182853994,38.18991934987003,30.658222834596423,Afternoon,Stressed,0.3504663531058272
102.80342811616447,37.42221715273908,22.23286100766604,Evening,Stressed,2.762975580841509
114.39192569099467,37.62240968694727,27.493153641660907,Morning,Stressed,82.38405151711939
,36.80782731506325,20.402198093429934,Morning,Happy,19.946268683305203
101.44628246317697,38.078673155861786,22.752901354112907,Night,Stressed,6.076926839624086
62.53120028819772,35.84342945574505,12.284030824510465,Evening,Sad,23.714807323650223
78.90164056081244,36.562138150321296,17.311098977931447,Morning,Happy,42.61001539808602
68.5097246304942,36.5515654502754,12.890636836003141,Evening,Relaxed,73.05662704334048
,,15.974065744905253,Afternoon,Relaxed,62.43355265512055
68.22456659820266,36.63882281501129,,Morning,Relaxed,23.762121756042042
69.71385115174195,36.198590870103715,15.362585637079194,Evening,Relaxed,50.32704481005844
77.18529570593874,,13.821787911634623,Afternoon,Relaxed,92.62141053985687
77.92615517456014,36.96030377145032,30.1194754849315,Evening,Stressed,81.50077769837577
84.11272456051594,36.954331650217625,21.11958089586208,Evening,Happy,32.318978483179336
,35.58460601379162,8.103305481145457,Morning,Sad,98.22645613556963
82.59673257120586,36.94177924472391,19.618635198473307,Morning,Happy,70.86204004351309
73.01384580663331,36.325307861620644,17.128608512179323,Night,Relaxed,6.244935566678178
87.93008408072676,36.79276247386699,,Morning,Happy,3.516071328863868
82.02025428407269,36.761624722555766,18.858507412501048,Evening,Happy,16.840794901002997
94.47171995425231,37.48658407814547,25.843646130238447,Night,Stressed,72.78558680501467
77.18856235379513,36.53047559859549,18.593647149748225,Morning,Happy,18.37389258424279
93.91407029287556,37.909864165845505,25.69903652288751,Night,Stressed,51.148676920883354
51.20201300363558,35.94783400752325,13.444775856656333,Afternoon,Sad,9.326012018083174
107.21235660066961,37.12107190199706,24.32801808646755,Night,Stressed,92.0886157830195
66.12288925067139,36.460046557919696,14.497825982383675,Morning,Relaxed,34.396061358356754
72.70163647572416,36.547387280834286,15.729455143869727,Night,Relaxed,90.81320565606308
,36.28524603760164,14.42571009230235,Morning,Relaxed,94.48756419105443
98.32065249164407,37.096818651431846,31.693491844195925,Afternoon,Stressed,0.6128647313680791
71.77049675693338,,15.072309679432042,Morning,Relaxed,46.4135187198732
68.9032899465423,36.46196522168648,14.959615636243043,Evening,Relaxed,2.4656055706892888
63.26957791413796,36.40880215871012,12.599701903541494,Morning,Sad,90.86927663029059
70.00976133895884,36.139494248922325,12.98359266317616,Afternoon,Sad,51.84075447345759
73.96077955380316,35.45831835812797,13.989963337584708,Evening,Sad,7.494401269849682
69.67219285974762,36.51151820247159,18.635710809317352,Morning,Relaxed,11.027672827656687
86.53571377141213,36.95027515628731,21.014548062214594,Afternoon,Happy,38.3509024492739
84.28199397161737,36.188562639446644,,Morning,Happy,94.02341928728895
,37.0177299871696,19.505645234958806,Afternoon,Happy,69.29091515680808
64.23176183256716,36.94862409874261,22.751420546453,Morning,Relaxed,86.76188661891324
88.46908338649664,38.25381677945684,26.327209515672642,Morning,Stressed,36.64566463399797
91.87457262899835,37.20304841398985,27.16935705696216,Evening,Stressed,4.321369954999832
100.49315644558229,,30.945556083019703,Morning,Stressed,97.43176372044141
72.71537548210479,36.68553089317963,19.19559082412149,Morning,Relaxed,1.7172990662369547
66.83446205567179,37.040753557722425,12.852597711775683,Morning,Relaxed,94.7651653081089
66.17489016973947,36.39199055090151,13.740290991397229,Night,Relaxed,36.86774238491447
60.59769017588797,36.444170416662566,10.854826672307363,Night,Sad,1.009040502188152
84.06262911197099,36.783335690331015,22.06368907893727,Evening,Happy,68.91572317245083
,35.976518800858976,12.34668284742711,Night,Sad,98.05403040313541
91.18475860808428,36.90696538430029,,Evening,Stressed,96.56257228375925
62.67839827751267,36.05622596415703,11.201696414299276,Evening,Sad,16.093701120241843
81.88317249533216,38.043869921616874,21.81197541271664,Evening,Stressed,18.1247806066155
76.08373353831881,36.78492856716526,21.16785637065193,Night,Happy,56.55389146196601
95.67493681247275,,32.398398697549815,Night,Stressed,63.73048264283244
108.96596891581264,37.451440899462426,25.361079454696196,Afternoon,Stressed,73.94179136658656
79.34928472816158,36.977930377390514,20.69300776346143,Afternoon,Happy,18.10503604721475
68.75239206756449,,15.123711055549736,Morning,Relaxed,95.90070867644344
100.93926734422644,37.67253768847293,31.10738848837958,Night,Stressed,63.873925628923786
87.67107114272774,37.81419101801881,,Evening,Stressed,84.70469188705549
86.8259910309265,37.34378910425247,26.466351182403802,Afternoon,Stressed,54.00657152841718
82.9399979892753,,28.331105645805565,Night,Stressed,41.427684758988256
81.08229294790988,36.56786324026893,20.85091512356993,Evening,Happy,97.7182906594996
86.78120014285412,36.91521963468179,17.028879253926057,Night,Happy,58.212137081983606
84.770008817466,36.54504668916056,20.39304233940294,Night,Happy,86.68735827991789
71.63404710020995,36.13716896244831,11.636449448234133,Evening,Sad,95.329239636629
75.16652649301733,36.2656376876701,14.022152915102156,Evening,Sad,67.53546270086592
99.04101655009009,36.92406580770661,31.595801450459952,Evening,Stressed,54.8938678518675
98.30573392625436,38.31319020283431,30.661363952487108,Night,Stressed,0.351085091065062
65.0566490345911,36.87060459522587,12.09647209458116,Afternoon,Relaxed,4.001964073900599
71.18479922318633,,20.05951227899149,Evening,Happy,20.085121605111635
82.90965603010815,38.00520691312533,36.99641670635025,Afternoon,Stressed,18.600843185599526
,36.22396802870432,14.823753037789055,Afternoon,Sad,25.475879519984534
81.16126848580502,36.87791675051644,22.556903725214596,Evening,Happy,30.493463769766084
61.37763624102757,36.155619254537186,17.026172205878968,Night,Relaxed,36.00654935507283
69.72245486195598,35.790679865009515,10.405714551186865,Morning,Sad,42.053769006887656
77.19909479901516,36.466827246360246,20.791607066874818,Night,Happy,9.886633845601466
102.12628483846429,37.04649592080867,30.9338102742412,Morning,Stressed,4.236193195278204
79.4263177926655,36.832818438381466,15.916530263151419,Morning,Happy,67.39444490730234
70.25070420064792,36.53371435693901,18.70587754455127,Afternoon,Relaxed,53.73348248430777
68.44502069917688,36.44856295250806,9.68640850453541,Afternoon,Relaxed,44.41442022201196
90.76591228755778,36.37800167094553,23.26686306460219,Afternoon,Happy,63.443994116835235
97.68533986464809,,19.675213062076324,Morning,Stressed,82.76794072035405
68.47227091309854,36.320037749419754,15.857470471211963,Morning,Relaxed,42.76929091162046
77.62527344419522,36.9414405071408,23.595373053699046,Evening,Happy,64.11194650519793
112.61688930792192,37.90494466083056,29.55977765411978,Morning,Stressed,95.35722238351588
80.06296200390898,36.6125544266913,19.88476240593283,Night,Happy,83.96244958615607
62.16403790593661,36.23831502539375,12.300269268012435,Evening,Sad,42.600081050240945
71.82786945813388,36.9048749717141,13.30058849819371,Morning,Relaxed,64.4716837814743
80.92316929266153,36.829799691628764,22.338591180891346,Morning,Happy,17.707092191593976
